"loan_amnt","term","int_rate","installment","grade","home_ownership","annual_inc","verification_status","purpose","dti","delinq_2yrs","fico_range_low","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","total_acc","last_fico_range_high","last_fico_range_low","collections_12_mths_ex_med","mths_since_last_major_derog","application_type","acc_now_delinq","tot_coll_amt","mths_since_rcnt_il","avg_cur_bal","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_il_tl","num_rev_accts","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bc_limit","total_il_high_credit_limit","default","open_acc_6m","open_act_il","open_il_12m","open_il_24m","open_rv_24m","max_bal_bc","all_util","inq_fi","total_cu_tl","inq_last_12m","bc_util","num_tl_120dpd_2m","emp_length","il_util"
8400,36,9.17,267.79,2,"MORTGAGE",70000,"Source Verified","debt_consolidation",12.96,0,690,0,0,0,7,0,4595,36,744,740,0,0,0,0,0,9,19244,0,0,227,204,33,9,2,33,0,9,0,0,3,26,8,0,1,100,0,0,133800,7600,101200,"no",0,3,1,1,0,2055,81,2,0,2,60.5,0,2,87
13000,36,9.17,414.43,2,"OWN",65000,"Not Verified","major_purchase",9.79,0,680,0,0,0,4,0,7549,9,784,780,0,0,0,0,845,66,2214,0,0,177,167,106,66,0,114,0,0,0,0,3,3,6,0,0,100,0,0,26808,12500,14308,"no",0,1,0,0,0,3013,33,0,0,0,60.4,0,4,9
8875,36,13.18,299.81,1,"RENT",65000,"Source Verified","credit_card",12.65,0,680,0,0,0,10,0,21224,22,649,645,0,0,0,0,0,2,2362,0,0,137,148,8,2,0,8,0,10,0,0,4,2,20,0,4,100,0,0,57900,48000,2500,"no",1,1,1,1,4,13110,41,0,1,1,35.8,0,3,96
16000,36,7.91,500.72,0,"MORTGAGE",60000,"Not Verified","home_improvement",37.41,0,720,0,0,0,11,0,25624,21,689,685,0,0,0,0,0,18,18693,0,0,154,404,27,18,4,27,0,10,0,0,4,4,13,0,0,100,0,0,294023,21300,70473,"no",0,3,0,1,0,9774,49,0,1,1,97.2,0,10,37
8000,36,9.17,255.04,2,"OWN",26000,"Verified","debt_consolidation",11.27,0,660,0,0,29,7,1,7050,26,639,635,0,0,0,0,0,56,1007,0,0,87,204,11,11,2,11,0,11,0,0,3,2,22,0,2,100,1,0,16800,15800,0,"no",0,0,0,0,3,6072,42,0,1,1,38.6,0,5,98
10000,36,7.49,311.02,0,"MORTGAGE",55500,"Source Verified","debt_consolidation",15.05,1,700,0,19,0,8,0,13908,16,729,725,0,22,0,0,60,6,24666,0,0,137,154,13,6,2,46,0,6,0,0,3,7,7,1,1,87.5,0,0,233647,26500,48688,"no",1,2,1,3,1,8372,75,1,0,1,52.5,0,0,98
10000,36,13.67,340.18,1,"RENT",20000,"Verified","debt_consolidation",35.12,0,690,0,0,0,10,0,8364,15,749,745,0,0,0,0,0,3,2675,0,0,3,51,2,2,0,2,0,3,0,0,5,1,14,0,2,100,0,0,35480,11500,18780,"no",2,1,1,1,3,5042,75,0,0,2,71.8,0,2,98
5000,36,9.17,159.4,2,"MORTGAGE",45000,"Verified","debt_consolidation",18.23,0,680,0,45,0,4,0,1220,11,744,740,0,45,0,0,0,8,6136,0,0,117,246,43,8,0,43,45,6,45,1,1,5,6,0,1,72.7,0,0,35354,3000,31254,"no",0,2,1,2,0,970,69,1,0,1,32.3,0,10,75
4500,36,9.17,143.46,2,"MORTGAGE",28000,"Not Verified","credit_card",22.76,0,670,2,0,37,9,1,4539,42,674,670,0,0,0,0,0,25,1422,0,0,145,438,5,5,2,18,0,5,0,0,2,5,34,0,1,100,1,0,30218,11500,13667,"no",1,1,0,0,2,3744,33,1,0,3,33.1,0,10,39
9000,36,9.17,286.92,2,"MORTGAGE",57600,"Not Verified","credit_card",17.29,0,665,3,29,0,9,0,8130,16,559,555,0,77,0,0,374,10,2975,0,0,111,51,9,9,0,9,0,4,29,0,4,7,9,0,3,94,0,0,53655,20100,28154,"no",0,1,0,0,3,3243,32,0,0,4,31,0,3,66
24000,60,18.99,622.45,4,"RENT",144416,"Verified","other",15.24,0,675,0,28,0,9,0,12546,17,579,575,0,28,0,0,0,4,7550,0,0,69,318,56,4,3,56,33,0,33,1,5,7,7,0,2,82.4,0,0,74680,8800,59880,"yes",2,3,2,4,0,2432,91,0,3,0,75.4,0,10,93
12000,36,5.32,361.38,0,"OWN",45000,"Not Verified","debt_consolidation",29.87,0,780,0,0,0,7,0,8994,23,834,830,0,0,0,0,0,36,6125,0,0,150,341,12,12,1,85,0,22,0,0,1,7,15,0,1,100,0,0,75854,10000,61654,"no",0,3,0,0,2,8550,70,0,0,0,85.5,0,4,74
12000,36,6.89,369.93,0,"RENT",80000,"Source Verified","credit_card",19.79,0,700,0,33,0,7,0,9483,15,614,610,0,0,0,0,0,13,5624,0,0,146,133,12,12,1,12,33,12,33,0,2,5,8,0,1,93.3,0,0,62363,11000,41916,"no",0,2,0,2,1,5106,63,1,0,1,86.2,0,0,71
19200,60,8.38,392.81,2,"MORTGAGE",120000,"Not Verified","credit_card",9.77,0,700,0,0,0,9,0,28837,18,709,705,0,0,0,0,0,39,3510,0,0,76,67,7,7,0,22,0,14,0,0,6,5,13,0,1,100,0,0,87224,53200,20224,"no",0,1,0,0,3,12228,36,0,4,0,43.5,0,3,14
24000,36,15.41,836.8,3,"MORTGAGE",103000,"Not Verified","credit_card",16.32,0,675,1,0,0,21,0,30273,25,674,670,0,0,0,0,0,2,9081,0,0,95,115,3,2,3,15,0,1,0,0,11,2,20,0,2,100,0,0,211268,19700,19785,"no",2,1,1,1,4,4535,93,0,0,2,97,0,10,101
15000,36,10.78,489.52,2,"OWN",85000,"Source Verified","credit_card",10.14,0,685,0,0,0,16,0,8768,21,664,660,0,0,0,0,0,9,2134,0,0,75,74,7,7,0,14,0,10,0,0,3,10,11,0,2,100,0,0,45965,16600,26365,"no",0,5,1,1,2,5275,70,3,0,3,52.8,0,3,88
9800,36,11.99,325.46,1,"OWN",41000,"Source Verified","debt_consolidation",31.85,0,660,0,0,26,12,1,11939,18,534,530,0,0,0,0,0,28,2302,0,0,139,146,8,8,0,11,0,8,0,0,5,8,10,0,2,100,0,0,58127,10600,41827,"yes",0,3,0,0,4,2530,48,0,3,2,93.7,0,4,38
9725,36,16.55,344.55,3,"RENT",32424,"Verified","debt_consolidation",30.38,0,675,0,0,0,10,0,26934,20,574,570,0,0,0,0,0,88,2693,0,0,120,329,9,9,0,9,0,9,0,0,3,2,18,0,1,100,0,0,32200,6500,0,"no",0,0,0,0,2,3609,84,1,0,1,94.1,0,1,67
5400,36,10.64,175.87,2,"RENT",30000,"Source Verified","credit_card",14.4,0,705,1,0,0,4,0,4157,5,789,785,0,0,0,0,0,21,3929,0,0,21,50,13,13,0,13,0,6,0,0,2,1,4,0,0,100,0,0,24158,4900,15258,"no",0,1,0,1,1,2115,65,0,0,1,84.8,0,3,76
7500,36,9.17,239.1,2,"OWN",95000,"Not Verified","debt_consolidation",16.65,0,710,0,0,0,13,0,17838,35,704,700,0,0,1,0,0,41,16870,0,0,175,248,2,2,4,2,0,0,0,0,3,13,18,0,2,100,0,0,251494,10300,46437,"no",2,4,0,0,2,1847,71,0,5,0,30.1,0,7,118
24000,36,13.44,813.76,1,"MORTGAGE",89000,"Verified","credit_card",24.2,1,665,2,0,74,18,1,24394,33,729,725,0,71,0,1,0,3,4340,0,376,292,174,1,1,3,1,0,3,0,0,6,7,23,0,7,76,1,0,74120,22150,42020,"no",4,3,1,1,8,9883,76,0,0,3,89,0,4,97
16000,36,7.89,500.58,0,"MORTGAGE",90000,"Source Verified","debt_consolidation",8.71,0,710,0,31,0,7,0,16773,28,709,705,0,0,0,0,66,4,49315,0,0,311,224,1,1,5,92,63,13,63,0,3,9,14,0,2,92.9,0,0,390082,20000,8582,"no",2,2,1,2,1,5417,48,0,0,0,65.8,0,2,78
7000,36,9.17,223.16,2,"MORTGAGE",43500,"Verified","debt_consolidation",22.57,0,680,0,74,0,10,0,8362,21,789,785,0,74,0,0,0,13,24582,0,0,110,101,1,1,1,25,0,5,0,2,2,8,11,0,1,85,0,0,243922,6600,44538,"no",1,1,0,2,2,3535,39,2,3,1,91.7,0,6,79
5000,36,9.76,160.78,2,"RENT",27000,"Source Verified","debt_consolidation",11.29,4,660,0,21,0,8,0,4712,14,679,675,0,22,0,0,0,8,995,0,0,71,161,25,8,0,25,21,20,21,1,2,2,12,2,1,71.4,0,0,11450,8500,2250,"no",0,1,1,1,0,2879,61,0,0,0,55.4,0,2,100
8000,36,6.49,245.16,0,"RENT",135000,"Source Verified","debt_consolidation",23.94,0,685,2,0,0,16,0,40673,56,714,710,0,0,0,0,0,1,9284,0,0,176,424,4,1,7,90,0,1,0,0,3,17,32,0,3,100,0,0,163654,30700,96254,"no",3,3,2,4,2,12596,75,1,10,3,73.9,0,0,100
7000,36,10.64,227.98,2,"RENT",48000,"Verified","debt_consolidation",14.6,1,695,0,5,0,5,0,8090,7,564,560,1,5,0,0,0,20,2898,0,0,56,24,14,12,0,14,0,20,0,1,4,2,4,1,1,100,0,0,26899,12500,14399,"yes",0,1,0,1,4,4072,54,0,0,0,64.7,0,8,44
7050,36,14.48,242.6,1,"RENT",19600,"Verified","debt_consolidation",34.72,0,665,1,25,0,9,0,4311,12,674,670,0,25,0,0,0,5,3451,0,0,74,60,5,5,0,37,0,5,25,0,1,8,4,0,2,100,0,0,32263,2700,27063,"no",2,7,1,1,1,2575,96,0,0,1,95.4,0,4,99
3975,36,17.86,143.43,3,"RENT",21840,"Verified","other",20.49,0,670,2,0,59,8,1,3834,21,684,680,0,56,0,0,0,7,1520,0,0,125,240,2,2,0,2,0,2,0,0,3,4,17,0,6,67,1,0,19981,7500,9121,"no",4,1,1,1,7,2109,35,0,0,3,48,0,2,91
6000,36,12.59,200.99,1,"RENT",24550,"Source Verified","other",26.45,1,675,0,17,0,4,0,2571,11,639,635,0,0,0,0,0,20,5366,0,0,146,169,56,20,0,0,17,16,17,0,0,6,5,0,0,81.8,0,0,31441,0,26541,"no",0,2,0,1,0,0,68,0,2,0,86.2,0,0,71
28000,60,15.77,677.49,3,"MORTGAGE",90000,"Verified","debt_consolidation",36.36,0,705,2,0,0,9,0,15938,14,584,580,0,0,0,0,0,9,31453,0,0,112,114,20,9,1,20,0,2,0,0,4,6,7,0,2,100,0,0,339932,42200,91188,"yes",0,3,2,4,1,9869,66,2,2,6,37.8,0,5,79
8000,36,6.24,244.25,0,"MORTGAGE",60000,"Not Verified","debt_consolidation",29.44,2,705,0,7,0,20,0,2749,51,794,790,0,7,0,0,0,0,18179,0,0,160,149,38,4,2,38,0,4,0,2,2,36,13,2,3,96,0,0,383616,17700,148761,"no",1,2,0,2,3,22224,49,0,8,0,15.5,0,0,63
28000,60,14.48,658.5,1,"MORTGAGE",80000,"Source Verified","debt_consolidation",16.89,0,680,1,0,0,15,0,21853,28,714,710,0,0,0,0,0,18,22263,0,0,205,124,1,1,3,2,0,2,0,0,5,11,14,0,3,100,0,0,323322,33300,39822,"no",3,3,0,2,4,9065,60,1,0,3,64.4,0,10,68
6000,36,11.22,197.06,2,"MORTGAGE",70000,"Verified","debt_consolidation",20.97,0,680,0,0,99,5,1,3736,10,619,615,0,0,0,0,0,4,61469,0,0,115,150,54,4,3,54,0,4,0,0,1,5,2,0,1,100,1,0,319568,3800,69924,"no",1,3,1,3,0,3736,89,8,1,3,98.3,0,10,89
21000,60,11.99,467.03,1,"MORTGAGE",52000,"Verified","credit_card",19.99,0,685,0,27,0,10,0,22642,44,574,570,0,0,0,0,0,11,27572,0,0,136,196,59,11,3,59,27,11,27,0,3,34,7,0,2,97.7,0,0,251586,20100,133566,"yes",0,3,2,4,0,9578,74,0,0,1,92.1,0,1,56
3800,36,11.48,125.28,2,"RENT",29244,"Verified","credit_card",18.1,0,670,1,0,0,8,0,12086,9,634,630,0,0,0,0,0,0,1727,0,0,0,45,5,5,0,5,0,1,0,0,3,0,9,0,2,100,0,0,21600,3300,0,"no",1,0,0,0,5,737,56,0,0,2,55.5,0,1,73
15000,36,7.89,469.29,0,"RENT",70000,"Source Verified","debt_consolidation",19.42,0,705,0,0,0,12,0,43680,22,719,715,0,0,0,0,0,6,4360,0,0,135,360,23,6,2,23,0,0,0,0,7,5,15,0,1,100,0,0,101200,87700,10000,"no",1,1,1,1,1,15998,52,0,0,0,49.3,0,10,86
16000,36,17.27,572.6,3,"RENT",48305,"Verified","other",23.33,0,690,2,0,0,4,0,197,13,729,725,0,0,0,0,0,2,12117,0,0,116,19,11,2,0,0,0,1,0,0,0,11,2,0,5,100,0,0,50419,0,49419,"no",3,2,4,4,2,0,82,1,3,8,86.2,0,8,88
16000,60,11.48,351.73,2,"MORTGAGE",130000,"Source Verified","debt_consolidation",10.53,0,690,1,40,0,15,0,8481,19,524,520,0,50,0,0,0,2,24932,0,0,75,90,11,2,1,23,45,4,40,1,5,3,14,0,4,88.9,0,0,408718,13500,36366,"yes",1,2,1,1,6,1790,55,2,1,2,33.6,0,8,74
15000,60,9.17,312.62,2,"RENT",40000,"Not Verified","debt_consolidation",13.05,0,735,2,0,0,16,0,5141,25,779,775,0,0,0,0,0,7,848,0,0,268,169,9,7,0,9,0,0,0,0,4,7,18,0,3,100,0,0,47244,36100,8244,"no",0,1,1,2,4,2329,27,1,0,5,13.7,0,10,92
22400,36,7.26,694.32,0,"RENT",72100,"Verified","credit_card",25.63,0,690,0,68,0,14,0,13792,25,684,680,0,68,0,0,0,15,3476,0,0,136,127,23,15,0,23,68,20,68,1,4,15,10,0,0,92,0,0,77885,11500,57485,"no",0,8,0,2,1,3622,63,2,4,0,94.9,0,5,61
10000,36,9.76,321.55,2,"MORTGAGE",39084,"Verified","debt_consolidation",5.19,1,700,0,22,0,6,0,6848,10,719,715,0,0,0,0,572,0,6821,0,0,0,75,5,5,1,5,0,13,0,1,3,0,9,0,1,90,0,0,153700,11900,0,"yes",1,0,0,0,5,3402,41,0,0,0,47.4,0,10,70
25000,36,6.49,766.12,0,"MORTGAGE",80000,"Not Verified","debt_consolidation",17.11,0,705,0,0,0,8,0,29315,26,709,705,0,0,0,0,0,20,26286,0,0,86,226,7,7,1,32,0,7,0,0,4,4,21,0,1,100,0,0,232488,35800,20688,"no",0,2,0,1,1,9969,69,1,0,1,78.4,0,10,60
15000,36,9.76,482.32,2,"MORTGAGE",76000,"Source Verified","debt_consolidation",11.21,0,725,0,0,0,5,0,11904,7,779,775,0,0,0,0,0,29,42864,0,0,29,121,54,29,3,108,0,0,0,0,2,1,3,0,0,100,0,0,246304,15200,14000,"no",0,1,0,0,0,8810,45,0,0,0,78.3,0,10,28
15000,36,17.27,536.81,3,"MORTGAGE",50000,"Not Verified","home_improvement",12.7,0,665,1,39,0,8,0,2814,16,634,630,0,39,0,0,638,9,28055,0,0,148,176,5,5,3,6,0,2,39,1,2,4,9,0,4,87.5,0,0,225947,4700,40264,"no",2,2,1,1,3,2214,100,1,1,6,59.9,0,10,108
2800,36,9.76,90.04,2,"MORTGAGE",66656,"Source Verified","other",9.92,0,715,1,36,0,21,0,2302,43,764,760,0,0,0,0,967,2,9272,0,0,169,155,6,2,1,6,38,2,36,0,1,36,6,0,3,95.3,0,0,212632,4000,71318,"no",2,18,2,4,1,2302,81,2,8,5,57.5,0,2,85
15000,36,7.49,466.53,0,"MORTGAGE",58729,"Verified","debt_consolidation",8.7,0,765,0,0,0,5,0,4856,21,759,755,0,0,0,0,0,3,33067,0,0,143,458,20,3,5,0,0,11,0,0,0,7,9,0,2,100,0,0,176800,0,10000,"no",1,1,1,1,1,0,61,0,6,1,92.2,0,7,96
5500,36,5.32,165.64,0,"MORTGAGE",110000,"Not Verified","credit_card",9.09,0,785,0,0,0,14,0,25979,19,804,800,0,0,0,0,0,20,41263,0,0,20,258,17,17,5,17,0,20,0,0,6,1,13,0,0,100,0,0,656654,93100,7954,"no",0,1,0,1,1,13308,31,0,0,0,27.9,0,10,76
15000,36,11.22,492.65,2,"MORTGAGE",95000,"Source Verified","debt_consolidation",15.66,0,675,1,0,0,18,0,5552,29,499,0,0,0,0,0,0,2,5953,0,0,52,123,6,2,2,6,0,2,0,0,6,7,18,0,4,96.6,0,0,138577,16400,40548,"yes",2,2,2,5,4,2145,62,2,0,2,24.4,0,2,87
19200,60,10.64,414.02,2,"MORTGAGE",55000,"Not Verified","credit_card",27.21,0,720,1,0,0,8,0,20278,26,819,815,0,0,0,0,0,23,24332,0,0,116,170,5,5,5,5,0,0,0,0,3,6,14,0,1,100,0,0,229401,23600,33192,"no",1,3,0,1,1,8826,61,0,4,1,85.9,0,5,43
18000,36,5.32,542.07,0,"RENT",72000,"Not Verified","debt_consolidation",16.28,0,825,1,0,0,9,0,560,43,674,670,0,0,0,0,0,13,19888,0,0,136,168,37,13,0,37,0,0,0,0,2,36,7,0,0,100,0,0,230124,19300,210824,"no",0,5,0,1,0,287,50,1,0,1,2.9,0,5,61
17650,60,13.67,407.68,1,"MORTGAGE",58240,"Not Verified","home_improvement",31.94,0,755,0,0,0,12,0,18739,30,799,795,0,0,0,0,0,2,12824,0,0,131,267,25,2,7,67,0,0,0,0,4,10,12,0,1,100,0,0,205078,37300,45280,"no",1,4,1,3,0,9166,49,0,6,1,50.2,0,10,59
6000,36,9.76,192.93,2,"RENT",62000,"Source Verified","debt_consolidation",9.5,0,665,1,24,106,6,1,7276,9,689,685,0,0,0,0,0,69,4345,0,0,125,90,4,4,0,4,24,4,24,0,3,4,5,0,1,77.8,1,0,35898,5800,23298,"no",1,1,0,0,3,2884,73,0,0,1,75.5,0,7,81
20575,60,17.57,517.67,3,"MORTGAGE",49000,"Source Verified","debt_consolidation",33.33,0,740,1,0,0,13,0,11367,33,779,775,0,0,0,0,0,7,11865,0,0,93,219,1,1,4,1,0,1,0,0,4,9,20,0,4,100,0,0,211301,25100,40266,"no",2,4,2,3,3,7282,41,2,1,3,39,0,2,57
11000,36,7.89,344.15,0,"MORTGAGE",63000,"Source Verified","credit_card",31.45,0,680,0,0,0,7,0,14238,26,694,690,0,0,0,0,206,16,13396,0,0,147,160,8,8,0,25,0,8,0,0,3,18,8,0,2,100,0,0,112143,27100,81543,"no",0,2,0,1,2,10354,53,0,0,1,46.4,0,2,64
20000,36,6.89,616.54,0,"OWN",85000,"Source Verified","debt_consolidation",16.55,0,700,0,0,0,12,0,16796,22,594,590,0,0,0,0,179,17,4816,0,0,96,89,3,3,0,21,0,17,0,0,4,5,17,0,1,100,0,0,99988,26000,52288,"no",1,1,0,1,3,6178,35,0,1,0,53.5,0,9,72
9600,36,7.49,298.58,0,"MORTGAGE",56000,"Verified","credit_card",32.21,1,690,0,20,0,14,0,14324,28,744,740,0,0,0,0,0,2,14675,0,0,232,120,2,2,1,2,20,0,20,0,4,12,15,0,3,96.4,0,0,254951,15500,64790,"no",2,4,2,3,2,3324,67,0,4,0,46.1,0,10,83
6000,36,9.76,192.93,2,"OWN",34506,"Verified","debt_consolidation",9.32,1,680,0,11,0,6,0,9284,23,564,560,0,0,0,0,0,41,21457,0,0,162,228,7,7,6,15,0,0,0,0,2,4,12,0,2,91.3,0,0,144106,7500,0,"yes",0,0,0,0,3,5069,50,0,1,0,86.9,0,10,69
15000,36,9.8,482.61,2,"RENT",60000,"Not Verified","credit_card",25.56,0,720,2,0,0,19,0,15448,53,744,740,0,0,0,0,0,5,5016,0,0,170,456,4,4,3,11,0,1,0,0,5,21,29,0,5,100,0,0,169777,35600,21777,"no",2,2,1,5,5,8002,41,3,2,7,41,0,10,85
20000,36,10.64,651.37,2,"MORTGAGE",65000,"Not Verified","debt_consolidation",23.26,0,720,0,0,84,14,1,47122,15,559,555,0,0,0,0,0,9,14787,0,0,169,127,11,9,1,11,0,6,0,0,7,4,10,0,2,100,1,0,263719,22900,30789,"yes",0,3,1,2,2,2589,55,1,0,5,46.4,0,10,71
19200,36,9.8,617.73,2,"MORTGAGE",115000,"Verified","debt_consolidation",8.78,0,670,0,28,0,11,0,22233,22,734,730,0,0,0,0,0,3,15646,0,0,72,124,8,3,3,8,0,0,0,0,6,6,13,0,4,95.5,0,0,205084,29900,12742,"no",1,2,3,3,2,4186,67,0,6,0,56,0,2,80
5000,36,11.99,166.05,1,"RENT",20800,"Source Verified","debt_consolidation",11.43,0,665,0,88,0,8,0,5347,10,499,0,0,88,0,0,0,0,668,0,0,0,94,2,2,0,4,88,7,88,1,5,0,10,0,4,87.5,0,0,15800,13300,0,"yes",3,0,0,0,7,3517,41,5,0,2,49.5,0,1,91
20000,36,7.26,619.93,0,"MORTGAGE",82000,"Not Verified","debt_consolidation",24.75,0,690,0,0,0,9,0,44265,22,689,685,0,0,0,0,0,31,5968,0,0,137,242,2,2,2,2,0,0,0,0,5,4,16,0,1,100,0,0,64600,48300,15000,"no",1,1,0,0,2,17639,74,0,0,0,89.7,0,10,23
10500,36,15.41,366.1,3,"RENT",25000,"Not Verified","car",33.37,0,675,2,59,0,6,0,0,23,624,620,0,59,0,0,0,2,3639,0,0,117,289,114,2,1,0,59,2,59,1,0,12,8,0,2,82.6,0,0,34544,0,34544,"yes",1,5,2,4,0,0,63,5,3,4,93.9,0,0,63
9000,36,8.38,283.61,2,"MORTGAGE",40000,"Not Verified","credit_card",21.03,0,705,0,70,0,10,0,11646,17,754,750,0,76,0,0,0,17,2286,0,0,17,258,4,4,0,8,76,16,70,2,3,1,16,0,3,82.4,0,0,47521,22400,14921,"no",1,1,0,1,7,7541,48,0,0,0,44.3,0,3,75
15000,36,12.88,504.55,1,"MORTGAGE",50000,"Not Verified","debt_consolidation",13.92,0,665,4,0,0,12,0,14435,34,704,700,0,0,0,0,0,28,20668,0,0,124,136,1,1,4,9,0,0,0,0,3,15,15,0,3,100,0,0,273354,21500,10361,"no",2,1,0,0,4,6038,45,0,11,9,61.2,0,10,60
8000,36,9.17,255.04,2,"RENT",37000,"Not Verified","debt_consolidation",15.54,0,705,2,0,0,8,0,14535,13,704,700,0,0,0,0,0,16,3180,0,0,196,140,5,5,0,13,0,3,0,0,4,4,9,0,1,100,0,0,46581,35100,10481,"no",1,1,0,1,3,12115,48,1,2,2,41.4,0,3,74
5000,36,13.99,170.87,1,"RENT",52000,"Not Verified","debt_consolidation",29.22,0,665,0,0,0,6,0,2222,9,539,535,0,0,0,0,67,11,7180,0,0,155,13,7,7,0,10,0,7,0,0,1,6,3,0,3,100,0,0,69160,800,66860,"no",0,3,1,1,3,789,62,2,0,3,98.6,0,10,61
20000,36,8.38,630.24,2,"MORTGAGE",65000,"Source Verified","debt_consolidation",17.04,1,670,0,12,0,15,0,13649,38,759,755,0,0,0,0,0,21,12485,0,0,187,193,10,10,1,10,30,10,12,0,4,12,25,0,1,92.1,0,0,199675,9600,11000,"no",0,1,0,1,3,3755,52,1,5,1,90.6,0,10,53
9500,36,9.17,302.85,2,"RENT",72500,"Not Verified","debt_consolidation",9.63,1,680,0,23,49,17,1,4119,38,724,720,0,33,0,0,3000,7,4675,0,0,108,43,4,4,0,4,0,2,0,0,5,32,5,0,3,84.2,0,0,79506,16100,63406,"no",1,11,1,3,2,1935,94,5,1,3,25.6,0,4,112
31525,36,15.77,1104.75,3,"MORTGAGE",85000,"Source Verified","home_improvement",14.65,0,750,0,52,0,11,0,21141,35,779,775,0,0,0,0,0,12,49513,0,0,135,370,2,2,7,2,0,13,52,0,2,9,19,0,4,94.1,0,0,608179,36000,54779,"no",2,3,1,1,3,20092,69,0,4,0,58.7,0,10,79
15400,60,18.99,399.4,4,"MORTGAGE",94500,"Source Verified","debt_consolidation",10.53,0,660,2,0,36,13,2,16233,39,709,705,0,0,0,0,1304,7,1972,0,0,123,326,3,3,3,5,0,5,0,0,5,7,29,0,6,100,1,1,33216,11100,11116,"no",4,2,1,2,9,3955,77,0,3,3,98.5,0,10,85
1800,36,13.67,61.24,1,"RENT",45000,"Source Verified","credit_card",25.49,0,665,1,0,0,7,0,2889,11,654,650,0,0,0,0,190,3,9023,0,0,23,60,3,3,0,12,0,3,0,0,1,2,9,0,3,100,0,0,70167,3500,60567,"no",2,2,1,2,2,2347,78,1,1,3,67.1,0,10,97
6000,36,7.49,186.61,0,"MORTGAGE",67000,"Not Verified","credit_card",29.05,0,715,0,0,0,12,0,17685,21,729,725,0,0,0,0,0,12,15092,0,0,172,161,54,12,2,127,0,23,0,0,3,12,7,0,1,100,0,0,228272,15800,56154,"no",0,5,1,2,0,5811,60,0,6,0,88.6,0,10,50
35000,60,18.2,892.59,4,"RENT",120000,"Source Verified","debt_consolidation",15.98,0,660,2,31,0,18,0,36690,37,679,675,0,43,0,0,0,5,3948,0,0,148,295,3,3,0,92,31,3,31,0,3,3,34,0,2,78.4,0,0,70930,22600,30530,"yes",2,2,1,2,4,16866,95,0,0,2,100.4,0,10,100
22400,36,8.38,705.87,2,"MORTGAGE",59000,"Verified","debt_consolidation",13.89,0,690,0,61,0,4,0,3250,15,619,615,0,61,0,0,0,20,29110,0,0,163,196,13,13,4,13,67,8,67,2,1,7,4,0,0,80,0,0,142915,4000,26415,"no",0,2,0,1,1,3250,51,2,1,1,81.2,0,10,46
6000,36,13.67,204.11,1,"MORTGAGE",48000,"Verified","other",26.08,0,685,1,40,64,13,2,9505,24,739,735,0,0,0,0,1567,7,4771,0,0,179,50,0,0,1,0,0,2,0,1,2,12,11,0,6,95.8,0,0,95544,8800,33394,"no",3,2,1,4,7,1630,67,0,13,2,19.1,0,10,76
9000,36,8.38,283.61,2,"MORTGAGE",72000,"Source Verified","debt_consolidation",12.92,0,740,1,0,0,9,0,12696,19,739,735,0,0,0,0,0,19,20607,0,0,141,204,7,7,1,49,0,4,0,0,2,10,8,0,1,100,0,0,215001,37000,10799,"no",0,1,0,1,2,5681,34,0,2,1,29.1,0,5,50
9450,36,18.2,342.59,4,"MORTGAGE",37000,"Source Verified","credit_card",17.74,0,660,1,72,0,9,0,22811,20,504,500,0,0,0,0,0,84,2535,0,0,127,200,4,4,1,4,0,1,0,0,4,5,13,0,3,95,0,0,37400,29700,0,"no",1,0,0,0,5,6999,61,0,1,1,64.9,0,0,85
15500,36,9.17,494.13,2,"MORTGAGE",86900,"Not Verified","home_improvement",8.3,0,710,0,0,0,7,0,8317,18,689,685,0,0,0,0,0,15,19077,0,0,102,96,14,14,2,14,0,14,0,0,1,3,13,0,0,100,0,0,143931,3000,8759,"no",0,1,0,1,3,2676,70,0,5,0,89.2,0,4,58
2400,36,16.99,85.56,3,"MORTGAGE",62000,"Source Verified","debt_consolidation",38.7,1,680,0,4,0,14,0,4764,45,559,555,0,0,0,0,0,6,13133,0,0,128,130,14,6,2,24,4,6,4,0,3,30,13,0,1,95.6,0,0,243544,5000,106389,"yes",1,4,1,3,3,1724,51,0,0,1,68.8,0,9,78
8000,36,8.38,252.1,2,"RENT",32000,"Verified","credit_card",21.23,0,665,0,45,76,5,1,4069,8,709,705,0,0,0,0,0,17,9547,0,0,115,348,25,17,1,42,0,0,0,0,1,3,4,0,0,85.7,1,0,51282,3500,44882,"no",0,2,0,1,0,3130,65,0,0,0,89.4,0,8,67
3600,36,12.88,121.1,1,"RENT",98000,"Verified","moving",32.83,1,660,0,7,0,26,0,42043,42,584,580,0,0,0,0,0,13,2984,0,0,146,184,12,12,0,21,0,10,7,0,9,10,30,0,1,97.6,0,0,101932,31200,24528,"no",0,3,0,2,3,11158,64,0,9,1,92,0,10,69
