"loan_amnt","term","int_rate","installment","grade","home_ownershipMORTGAGE","home_ownershipOWN","home_ownershipRENT","annual_inc","verification_statusNot.Verified","verification_statusSource.Verified","verification_statusVerified","loan_status","purposecar","purposecredit_card","purposedebt_consolidation","purposehome_improvement","purposehouse","purposemajor_purchase","purposemedical","purposemoving","purposeother","purposerenewable_energy","purposesmall_business","purposevacation","dti","delinq_2yrs","fico_range_low","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","total_acc","last_fico_range_high","last_fico_range_low","collections_12_mths_ex_med","mths_since_last_major_derog","application_type","acc_now_delinq","tot_coll_amt","mths_since_rcnt_il","avg_cur_bal","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_il_tl","num_rev_accts","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bc_limit","total_il_high_credit_limit","open_acc_6m","open_act_il","open_il_12m","open_il_24m","open_rv_24m","max_bal_bc","all_util","inq_fi","total_cu_tl","inq_last_12m","bc_util","num_tl_120dpd_2m","emp_length","il_util"
20000,36,9.76,643.1,0,0,0,1,92000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,12.28,0,670,0,71,0,19,0,22145,32,684,680,0,0,0,0,0,42,1562,0,0,138,121,11,11,0,11,0,18,0,0,11,7,25,0,2,96.9,0,0,51502,23900,16402,0,1,0,0,7,5653,55,0,0,0,75.3,0,10,36
18000,60,10.78,389.4,0,1,0,0,60200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.03,0,695,0,75,53,10,1,97,18,594,590,0,0,1,0,83,13,2626,0,0,124,165,14,13,0,14,0,1,0,0,3,7,11,0,0,93.3,1,0,66334,12600,52634,0,3,0,3,2,39,36,1,0,3,0.8,0,5,45
10000,36,9.17,318.79,0,0,1,0,110000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,28.37,2,715,0,22,9,15,1,21745,42,699,695,0,0,1,0,103,7,5104,0,0,164,396,6,6,3,6,27,13,22,0,1,17,22,0,2,85.4,0,1,146634,15700,104534,0,6,1,2,1,928,50,0,12,0,7,0,2,48
15000,36,9.17,478.19,0,0,0,1,71000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15.91,0,675,1,53,53,8,1,4966,24,684,680,0,53,0,0,25,7,4495,0,0,290,276,4,4,4,4,0,4,53,2,3,5,14,0,2,90,1,0,46951,13100,33851,1,2,1,2,1,4150,67,2,2,2,37.9,0,2,78
3200,36,7.91,100.15,1,0,0,1,30000,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19.66,1,695,1,5,0,15,0,2043,29,649,645,0,55,1,0,0,19,3212,0,0,141,168,0,0,1,0,0,0,0,1,1,9,19,0,3,96.4,0,0,71674,23500,40474,2,3,0,1,5,460,63,0,1,3,2,0,2,106
16700,36,10.78,545,0,1,0,0,110000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,19.25,1,700,1,4,0,19,0,13936,52,764,760,0,66,0,0,0,4,12701,0,0,160,187,3,3,3,8,4,0,4,1,9,27,22,0,4,88.5,0,0,299743,33900,81486,2,4,2,4,6,4125,62,3,9,3,37.2,0,3,75
10000,36,12.59,334.97,2,1,0,0,122720,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15.85,1,710,1,15,0,6,0,5695,27,759,755,0,0,1,0,0,0,62017,0,0,153,253,2,2,2,2,15,5,15,0,2,20,5,0,3,96.3,0,0,387899,2400,177399,3,5,1,6,9,2849,30,1,0,6,55.3,0,0,80
15000,36,5.32,451.73,2,1,0,0,158000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,14.82,0,735,2,0,0,25,0,22153,51,814,810,0,0,0,0,0,24,7323,0,0,161,515,2,2,4,8,0,2,0,0,7,11,36,0,4,100,0,0,285214,36000,56714,2,3,0,2,8,5246,34,2,1,2,44.8,0,5,35
12000,60,11.99,266.88,2,0,0,1,48000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19.45,0,660,0,0,103,5,1,5215,14,704,700,0,0,1,0,484,13,7112,0,0,81,147,39,13,0,55,0,13,0,0,3,8,6,0,0,100,1,0,41870,7000,34170,0,1,0,2,0,2632,85,2,0,0,74.5,0,10,89
25000,60,16.55,615.29,3,0,0,1,65000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26.27,0,680,1,0,0,7,0,21885,13,709,705,0,0,1,0,0,29,7848,0,0,75,61,2,2,0,2,0,3,0,0,2,5,8,0,3,100,0,0,77735,8300,54435,2,3,0,0,3,6150,71,0,3,1,90.3,0,0,61
20000,36,9.8,643.47,0,1,0,0,90000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,22.4,0,705,0,0,0,6,0,9630,24,719,715,0,0,0,0,0,8,49591,0,0,106,133,11,5,3,23,0,6,0,0,1,11,10,0,3,100,0,0,269890,10000,67040,1,3,1,3,2,9630,64,0,6,3,96.3,0,10,53
14775,36,13.99,504.91,2,0,0,1,57200,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,29.88,0,715,0,0,0,10,0,21994,23,724,720,0,0,1,0,0,8,9297,0,0,125,144,20,8,0,39,0,8,0,0,4,6,17,0,2,100,0,0,81396,42500,38896,0,2,2,2,1,10579,69,1,1,6,51.8,0,0,87
7000,36,14.85,242.15,1,1,0,0,60000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,24.66,0,670,0,0,0,6,0,6530,7,644,640,0,0,0,0,0,12,34218,0,0,39,57,7,7,1,8,0,8,0,0,2,2,4,0,4,100,0,0,223849,4000,64732,0,2,1,1,2,1927,69,2,1,5,91.4,0,2,62
12000,36,15.77,420.53,3,0,1,0,52000,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5.73,0,675,1,30,0,9,0,8205,21,704,700,0,30,0,0,0,28,19691,0,0,119,170,24,24,1,52,0,1,0,1,3,3,16,0,0,95.2,0,0,170937,7500,8545,0,1,0,0,1,4091,89,0,0,2,89.9,0,4,100
24950,60,18.49,640.24,3,1,0,0,52000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20.03,1,700,0,13,0,14,0,8349,26,634,630,0,0,1,0,0,17,3148,0,0,129,181,30,17,0,30,13,1,13,0,2,11,15,0,0,88.5,0,0,76094,14600,51494,0,5,0,2,0,4282,58,0,0,3,57.2,0,9,69
5600,36,8.38,176.47,0,0,1,0,44000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,20.92,0,685,0,25,0,8,0,10416,16,754,750,0,43,0,0,0,13,15831,0,0,159,156,7,7,1,7,0,2,0,1,4,6,9,0,1,87.5,0,0,143373,8300,28333,0,1,0,2,1,2767,84,2,0,2,90,0,6,85
21000,36,5.32,632.42,2,0,0,1,149000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10.07,0,715,0,0,0,16,0,24440,24,829,825,0,0,0,0,0,7,2509,0,0,157,178,7,7,0,16,0,0,0,0,7,6,18,0,2,100,0,0,123100,96000,18000,0,1,1,1,2,5275,33,0,0,0,21.5,0,5,87
12000,36,5.32,361.38,1,1,0,0,107000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,21.61,0,765,0,54,0,22,0,6085,41,784,780,0,0,1,0,0,26,17569,0,0,121,217,5,5,6,38,0,13,0,0,5,11,24,0,1,97.6,0,0,434425,36600,82225,1,4,0,0,3,2018,16,0,8,0,14.3,0,10,24
15000,36,5.32,451.73,2,1,0,0,151000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2.38,0,780,1,0,0,11,0,12937,26,804,800,0,0,0,0,0,45,28640,0,0,157,381,4,4,3,24,0,4,0,0,2,7,16,0,2,100,0,0,301300,44100,0,1,0,0,0,2,12419,25,1,1,2,28.5,0,10,83
11000,36,6.99,339.6,2,0,1,0,44000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,28.97,0,715,0,24,0,10,0,11490,14,754,750,0,0,0,0,0,33,17548,0,0,95,112,10,10,1,10,59,10,59,0,4,5,8,0,1,93,0,0,209737,18250,62593,0,5,0,0,2,5936,63,0,0,1,63,0,2,74
6000,36,13.99,205.04,1,1,0,0,1e+05,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,25.94,0,675,1,0,0,18,0,33896,31,794,790,0,0,0,0,0,2,18070,0,0,121,121,14,2,2,19,0,2,0,0,6,8,20,0,2,100,0,0,346526,28700,96748,2,4,1,4,4,11148,59,2,0,3,78.6,0,8,51
35000,36,7.89,1095,1,1,0,0,84000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17.88,0,685,0,0,0,17,0,43172,36,664,660,0,0,1,0,0,110,10219,0,0,151,216,1,1,2,16,0,0,0,0,7,6,28,0,1,100,0,0,223115,52400,14714,1,1,0,0,3,9840,54,0,2,0,68.1,0,3,33
5225,36,16.55,185.12,3,0,0,1,42000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,17.23,0,665,2,27,33,10,1,4313,28,694,690,0,0,1,0,0,7,5951,0,0,100,99,11,7,0,11,28,1,28,0,6,20,8,0,3,92.9,0,1,68465,7800,60665,0,3,2,4,2,1121,66,14,1,16,55.3,0,2,70
1000,36,10.64,32.57,0,0,0,1,48000,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.73,0,725,0,24,0,4,0,14076,5,729,725,0,0,1,0,0,173,3519,0,0,173,196,1,1,0,196,0,13,24,0,1,1,4,0,1,80,0,0,32300,23000,0,1,0,0,0,2,13358,44,1,0,0,58.1,0,10,73
12525,36,13.99,428.02,2,0,1,0,33000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,33.09,0,730,0,0,0,10,0,10280,15,569,565,0,0,1,0,0,12,2659,0,0,36,146,2,2,0,2,0,12,0,0,5,2,13,0,2,100,0,0,50412,13500,27012,1,2,1,1,1,4172,53,1,0,1,74.3,0,10,60
5500,36,8.49,173.6,0,0,0,1,72800,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16.63,0,665,0,54,0,6,0,7517,26,754,750,0,62,0,0,2051,43,9394,0,0,124,160,18,18,0,18,62,5,60,3,2,12,14,0,0,76,0,0,95613,20400,75213,0,3,0,0,1,4411,38,1,0,1,36.8,0,1,39
3000,36,16.99,106.95,3,0,0,1,25700,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,21.3,0,695,1,0,0,17,0,3944,33,744,740,0,0,1,0,762,3,2010,0,0,217,20,5,3,0,5,0,1,0,0,3,25,8,0,7,100,0,0,42286,7800,27586,5,9,3,3,8,615,81,2,0,4,15.5,0,1,110
3900,36,11.22,128.09,0,1,0,0,55000,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,35.12,0,710,0,0,0,27,0,24246,30,759,755,0,0,0,0,0,19,25878,0,0,99,150,14,14,1,14,0,2,0,0,5,17,12,0,0,100,0,0,650526,44400,380002,0,15,0,1,2,11815,78,2,0,1,49.6,0,2,96
35000,36,16.55,1240.03,3,1,0,0,125000,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,19.59,0,685,0,42,0,8,0,20197,22,734,730,0,0,0,0,3674,19,34980,0,0,275,261,17,17,4,25,42,10,42,0,3,8,9,0,0,95.2,0,0,333576,24000,65787,0,2,0,2,1,10786,71,0,6,2,83.2,0,10,77
24000,36,6.89,739.85,2,1,0,0,120400,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.7,0,700,0,0,0,10,0,16846,17,789,785,0,0,0,0,1091,132,27205,0,0,132,291,2,2,2,2,0,23,0,0,4,2,13,0,1,100,0,0,351966,40300,28159,1,1,0,0,1,6218,44,1,1,0,41.1,0,10,54
15000,36,11.99,498.15,1,1,0,0,48000,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6.18,0,675,0,59,0,6,0,7122,14,739,735,0,59,0,0,359,89,58321,0,0,210,218,17,17,4,19,0,16,0,2,3,2,7,0,0,85.7,0,0,491800,12400,0,0,0,0,0,2,4239,50,0,0,0,54.1,0,5,50
12000,36,6.89,369.93,2,1,0,0,75000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14.03,0,685,1,0,106,10,1,8477,21,754,750,0,0,0,0,0,2,14060,0,0,120,188,15,2,1,15,0,2,0,0,4,4,16,0,1,100,1,0,170853,20000,17755,1,3,1,2,3,1870,44,1,5,2,28.9,0,5,56
9600,36,11.99,318.82,2,0,0,1,34000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.87,0,680,0,68,50,9,1,593,27,654,650,0,0,1,0,0,7,1735,0,0,126,131,8,7,1,8,0,8,0,0,1,7,19,0,3,95.8,1,0,32507,8200,16607,0,2,2,3,6,593,48,2,1,1,7.2,0,1,90
25000,36,9.8,804.34,0,0,0,1,115000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.04,0,670,1,66,0,19,0,54726,28,499,0,0,0,0,0,0,15,4181,0,0,15,81,1,1,0,13,66,4,66,0,5,1,27,0,1,96.2,0,0,110240,55500,31940,1,1,0,1,4,17781,68,1,2,2,62.5,0,4,77
15000,36,5.32,451.73,1,0,1,0,70000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,22.77,0,705,0,69,0,14,0,30750,36,794,790,0,69,1,0,0,25,2717,0,0,143,190,5,5,1,5,69,0,69,0,5,7,28,0,2,97.2,0,0,74220,45000,21920,1,2,0,0,6,8156,51,0,10,0,59.9,0,10,33
10000,36,10.64,325.69,0,1,0,0,55000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,27.97,6,665,0,8,0,12,0,4175,45,724,720,0,8,1,0,0,33,14154,3,0,126,126,28,28,4,75,8,11,8,6,1,13,28,6,0,86.7,0,0,175166,2400,32171,0,3,0,0,0,2142,33,0,3,1,89.2,0,1,27
8975,36,13.18,303.19,1,1,0,0,60000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,37.44,0,710,0,0,0,13,0,68478,15,684,680,0,0,0,0,0,24,13104,0,0,24,198,13,13,1,35,0,13,0,0,8,1,12,0,0,100,0,0,215399,46300,10030,0,1,0,1,1,10053,81,0,0,0,82.5,0,0,33
21000,36,11.99,697.41,2,1,0,0,148000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,29.94,1,680,1,11,0,17,0,74144,54,754,750,0,0,1,0,0,14,35670,0,0,207,405,1,1,9,1,0,0,0,0,8,27,18,0,1,98.1,0,0,656594,79900,169642,1,5,0,1,2,18748,77,3,0,4,91.9,0,10,57
19200,60,13.18,438.64,2,0,0,1,55000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.04,0,685,0,0,0,7,0,14452,23,539,535,0,0,1,0,0,19,3534,0,0,134,132,20,19,0,87,0,20,0,0,3,9,14,0,0,100,0,0,36068,13000,13268,0,1,0,1,1,7664,69,0,6,0,92,0,9,78
15000,36,10.64,488.53,0,0,0,1,46000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26.4,0,680,1,48,71,20,1,7281,40,689,685,0,0,0,0,336,16,1693,0,0,144,190,1,1,0,1,0,1,48,0,6,8,32,0,2,96.6,1,0,53357,10300,34957,1,2,0,2,5,1911,54,0,3,1,57.3,0,4,62
8000,36,13.44,271.26,2,1,0,0,55000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,36.18,5,665,0,5,0,9,0,21011,21,754,750,0,0,1,0,0,30,15840,0,0,243,193,41,30,1,129,5,0,5,0,3,10,10,0,0,76.2,0,0,239200,21000,55000,0,2,0,0,0,13449,36,0,1,0,100.1,0,3,21
8000,36,14.48,275.29,2,0,0,1,50000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,26.36,0,675,0,49,0,8,0,8524,29,784,780,0,52,1,0,0,10,6749,0,0,67,172,8,8,0,8,49,9,49,1,3,6,23,0,4,93.1,0,0,64504,9300,51804,0,2,2,5,6,3135,76,4,1,5,91.7,0,7,84
4000,36,13.67,136.08,1,0,1,0,37500,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,33.89,0,720,0,0,0,14,0,14573,21,689,685,0,0,0,0,0,14,2290,0,0,240,117,18,14,0,38,0,8,0,0,4,2,19,0,0,100,0,0,65750,23300,21350,0,1,0,1,1,6718,45,0,0,1,62.5,0,5,71
20000,36,17.57,718.75,3,1,0,0,143000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11.74,1,695,0,18,0,9,0,115276,17,574,570,0,0,0,0,0,9,54704,0,0,9,208,7,7,1,7,18,7,18,0,6,1,15,0,5,94.1,0,0,553262,23300,12962,0,1,1,1,4,6365,80,2,0,7,79.6,0,10,82
30000,36,11.99,996.29,1,0,0,1,65000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,34.08,0,730,0,65,0,9,0,5528,27,714,710,0,65,0,0,0,14,10609,0,0,174,223,4,4,2,16,0,10,0,1,1,14,9,0,1,96.3,0,0,134043,3000,113419,1,4,0,3,5,2659,52,3,1,4,88.6,0,3,59
1400,36,11.22,45.99,0,1,0,0,30000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,26.08,0,685,3,27,52,17,1,11335,39,674,670,0,72,0,0,6676,9,11291,0,0,127,345,4,4,4,14,72,2,63,4,2,10,25,0,5,71.1,0,0,229950,6500,7450,3,1,1,1,6,2425,46,0,3,5,71.5,0,8,84
28000,36,6.24,854.87,2,0,1,0,90000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18.92,0,680,0,46,0,19,0,28913,34,834,830,0,0,0,0,327,16,11624,0,0,219,351,2,2,3,2,0,16,0,0,9,7,24,0,1,97.1,0,0,270700,33200,26000,1,2,0,2,2,4897,58,1,2,0,48.7,0,10,74
24000,36,11.22,788.24,0,1,0,0,86000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12.74,0,675,0,48,0,14,0,12773,30,679,675,0,77,1,0,678,5,20797,0,0,129,187,3,3,5,3,77,8,77,1,3,11,14,0,3,86.7,0,0,359396,13000,21274,2,2,1,1,3,2901,49,2,11,2,52.3,0,5,46
6000,36,7.89,187.72,1,1,0,0,50000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.63,0,690,0,0,0,6,0,12346,14,749,745,0,0,1,0,0,119,2058,0,0,119,392,7,7,0,9,0,0,0,0,2,1,12,0,2,100,0,0,21775,7500,0,0,0,0,0,3,3165,57,0,0,0,60.1,0,4,54
4000,36,11.22,131.38,0,0,0,1,20000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,0,710,0,0,0,8,0,6377,10,729,725,0,0,0,0,0,28,3233,0,0,62,121,3,3,0,3,0,21,0,0,3,4,6,0,1,100,0,0,42400,23400,19000,1,4,0,0,2,3656,61,0,0,0,27.3,0,0,103
10000,36,7.26,309.97,2,0,0,1,105000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13.34,0,695,0,69,0,10,0,10718,20,739,735,0,69,0,0,0,17,6756,0,0,159,160,15,15,0,0,0,6,0,1,0,11,8,0,0,94.7,0,0,75440,0,61940,0,6,0,1,4,0,81,0,6,1,90.2,0,3,81
10100,36,14.48,347.56,1,0,1,0,23000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25.26,2,680,1,2,0,9,0,3433,22,609,605,0,0,0,1,0,4,1685,0,96,175,181,11,4,0,26,0,4,12,0,1,13,9,0,3,90.9,0,0,21029,3500,12129,1,3,2,2,4,2722,64,0,8,1,77.8,0,10,83
12000,60,10.64,258.76,0,0,1,0,86000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.88,4,730,0,2,0,6,0,6947,15,734,730,0,0,0,0,0,112,26372,0,0,113,263,8,8,4,8,10,16,10,0,2,2,9,0,1,57.1,0,0,296604,30600,0,0,0,0,0,2,5455,19,0,1,0,18.8,0,5,90
17800,36,15.77,623.78,3,1,0,0,71000,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14.01,0,660,1,36,0,7,0,6597,15,654,650,0,36,0,0,725,60,22676,0,0,118,170,9,9,4,69,0,4,0,2,4,4,7,0,1,86.7,0,0,190566,7400,13259,0,1,0,0,1,2455,30,1,1,1,86.7,0,4,2
8000,36,8.38,252.1,0,0,0,1,36000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23.57,2,665,0,68,55,15,1,10346,34,724,720,2,5,0,0,1516,9,1606,0,0,136,362,3,3,2,3,0,9,67,0,7,4,27,2,5,76,1,0,38868,22500,12318,2,1,1,1,8,2510,39,0,0,2,43,0,0,86
9000,36,5.32,271.04,2,1,0,0,92000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13.76,0,775,1,0,0,15,0,15142,38,809,805,0,0,0,0,0,14,10967,0,0,124,183,16,8,5,17,0,0,0,0,5,10,23,0,1,100,0,0,256137,52900,30037,0,3,0,2,3,3274,31,0,14,2,21.6,0,10,53
7200,36,13.67,244.93,1,0,0,1,58000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14.38,0,685,1,57,0,3,0,421,9,779,775,0,60,0,0,0,7,12504,0,0,95,98,12,7,0,12,57,0,57,1,1,6,3,0,2,77.8,0,0,50821,1000,39821,0,1,1,3,1,421,4,5,0,6,42.1,0,5,25
9725,36,14.48,334.65,2,0,1,0,150000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.94,0,715,2,47,0,7,0,1626,13,534,530,0,47,1,0,0,0,4455,0,0,125,104,2,2,1,2,47,2,47,2,3,4,7,0,3,90,0,0,38738,2100,33338,1,4,1,2,4,8035,81,1,12,3,5.1,0,10,76
13000,36,9.76,418.02,0,1,0,0,95000,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.09,1,675,0,18,0,12,0,8601,49,654,650,0,18,1,0,0,18,18307,0,0,149,173,64,18,1,107,36,0,36,12,2,30,18,1,0,65.9,0,0,255964,8700,23250,0,9,0,1,0,6102,72,0,0,0,98.9,0,8,62
35000,36,9.17,1115.77,0,1,0,0,130000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,25.81,0,720,0,0,0,18,0,27014,38,764,760,0,0,0,0,0,21,12842,0,0,92,109,21,21,2,21,0,5,0,0,3,16,20,0,0,100,0,0,330300,27800,146400,0,8,0,1,2,10500,66,4,2,4,81.8,0,5,76
3000,36,16.55,106.29,3,0,0,1,41000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,19.7,0,675,2,0,36,9,3,2933,10,499,0,0,0,1,0,0,9,2898,0,0,146,48,2,2,0,2,0,2,0,0,1,2,8,0,5,100,2,1,32803,800,24803,2,1,1,1,6,128,80,4,0,8,16,0,10,93
6500,36,9.17,207.22,0,0,0,1,40000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,19.35,0,695,0,0,75,6,1,9740,10,739,735,0,0,1,0,0,57,2408,0,0,149,165,5,5,0,5,0,7,0,0,3,2,8,0,2,100,0,0,30598,10900,17098,1,1,0,0,3,4609,47,1,0,1,84.9,0,8,28
5275,36,17.86,190.34,3,1,0,0,44000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.16,0,665,0,0,59,9,1,4350,26,714,710,0,0,1,0,292,4,16328,0,0,110,211,6,4,3,12,0,4,0,0,1,11,12,0,5,100,0,0,154850,7300,10000,2,1,1,5,3,3804,67,2,0,3,52.1,0,7,96
7200,36,9.76,231.52,0,0,0,1,60000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16.62,0,670,1,0,0,11,0,18586,16,664,660,0,0,1,0,0,18,2776,0,0,64,121,4,4,1,4,0,2,0,0,4,2,13,0,1,100,0,0,43634,30000,11134,1,1,0,1,1,9551,57,0,0,1,60.2,0,2,58
15000,60,7.91,303.51,2,1,0,0,47520,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12.77,0,800,0,0,0,18,0,7273,35,719,715,0,0,0,0,0,15,8288,0,0,137,193,7,7,4,44,0,15,0,0,4,8,22,0,1,100,0,0,223167,30500,18477,0,1,0,3,2,3107,28,2,4,0,22.8,0,9,77
35000,60,14.48,823.13,2,1,0,0,102000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,18.88,0,685,0,64,0,17,0,23287,29,704,700,0,0,1,0,0,15,18408,0,0,128,129,4,4,4,4,75,11,64,0,3,10,15,0,3,89.7,0,0,351556,15600,50706,1,7,0,2,4,2997,61,0,7,2,43,0,10,58
5325,36,11.99,176.85,2,0,0,1,30000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11.48,0,705,0,0,0,6,0,2874,9,664,660,0,0,1,0,0,12,1905,0,0,142,54,3,3,0,3,0,0,0,0,1,3,6,0,2,100,0,0,20745,2000,10345,1,2,1,1,2,1837,55,0,2,0,91.8,0,1,83
11200,60,17.86,283.56,3,0,0,1,28000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35.23,0,675,0,0,0,10,0,12501,13,499,0,0,0,0,0,0,25,3052,0,0,156,248,13,13,1,38,0,24,0,0,2,2,10,0,0,100,0,0,42354,4800,25654,0,1,0,0,2,3946,72,0,0,0,97.3,0,10,70
4800,36,13.67,163.29,2,0,0,1,29000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.4,0,675,0,0,0,10,0,9355,13,684,680,0,0,1,0,0,62,2829,0,0,75,41,14,14,0,14,0,14,0,0,3,8,5,0,0,100,0,0,28300,7100,19500,0,6,0,0,2,5618,100,0,0,0,108.1,0,2,97
24000,36,7.91,751.08,2,1,0,0,1e+05,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26.83,1,675,0,1,0,21,0,35994,39,799,795,0,0,0,0,0,40,8364,0,0,141,271,13,13,1,19,65,0,1,0,5,8,30,0,0,82.1,0,0,277952,31600,67285,0,3,0,0,3,7628,51,0,3,0,95.2,0,9,47
20000,36,5.32,602.3,2,0,1,0,62000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25.71,0,745,0,25,0,21,0,12779,36,694,690,0,0,0,0,0,45,11975,0,0,106,104,2,2,1,2,0,10,0,0,6,5,29,0,3,97.2,0,0,354734,84900,66284,2,3,0,0,9,3800,29,0,3,1,14.3,0,4,48
7200,36,5.32,216.83,1,1,0,0,75000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.46,0,690,0,0,79,16,1,6410,39,744,740,0,0,1,0,0,6,2471,0,0,97,368,4,4,3,6,0,12,0,0,1,11,25,0,4,100,1,0,96529,15800,52029,4,4,1,2,5,1186,38,2,3,1,7.5,0,7,59
5600,36,5.32,168.65,2,1,0,0,140000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,25.57,0,725,0,0,0,13,0,35130,28,714,710,0,0,0,0,0,20,26132,0,0,134,343,25,20,4,25,0,9,0,0,6,8,15,0,0,100,0,0,445245,70900,77821,0,3,0,1,0,12129,54,1,3,1,46.9,0,10,57
20000,60,11.99,444.79,2,0,0,1,80000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19.67,0,730,0,0,0,16,0,20715,37,819,815,0,0,1,0,0,26,3616,0,0,152,170,3,3,0,3,0,0,0,0,5,16,21,0,2,100,0,0,119033,34500,64633,1,2,0,0,2,4200,38,0,4,0,30.5,0,5,36
